SampleID,T2,Prediction T2,Q,Prediction Q,Combined Index,Combined Prediction
ERR210578,6.047386661433398,Healthy,19.209192356769847,Healthy,0.3270988118177801,Healthy
SRR5935831,43.53503542636831,Unhealthy,545.3312777685113,Unhealthy,10.631957868321296,Unhealthy
SRR5936041,23.196069646723227,Healthy,39.501000045728446,Healthy,1.0064589015694048,Healthy
SRR5946826,35.517564123493486,Healthy,219.9601385224841,Unhealthy,4.9674344279761735,Unhealthy
SRR5947056,6.047386661433398,Healthy,19.209192356769847,Healthy,0.3270988118177801,Healthy
SRR5936016,65.4276617637578,Unhealthy,985.8293659129829,Unhealthy,14.906633544726802,Unhealthy
SRR5936219,34.61250379226968,Healthy,263.7269179615595,Unhealthy,3.587200038745994,Unhealthy
SRR5946799,15.626882765533455,Healthy,117.37035624126045,Healthy,2.984654053926299,Unhealthy
SRR5936117,35.93118968341909,Healthy,132.84382809242973,Unhealthy,3.10902729507354,Unhealthy
SRR5983406,17.568770784932354,Healthy,227.35277062723722,Unhealthy,2.750326421063084,Healthy
SRR5936208,38.53577615688991,Healthy,228.71112301490035,Unhealthy,5.1699560613725595,Unhealthy
SRR5936130,44.264632011980865,Unhealthy,349.907117634715,Unhealthy,4.59895486814771,Unhealthy
SRR5935772,18.31973151484617,Healthy,123.55112280932829,Unhealthy,1.742134827270924,Healthy
SRR5947017,23.26291074232136,Healthy,119.98179223183104,Unhealthy,1.8717460055893398,Healthy
SRR5946952,25.776918673447405,Healthy,260.02698936030146,Unhealthy,3.377378052591607,Unhealthy
SRR5936136,6.047386661433398,Healthy,19.209192356769847,Healthy,0.3270988118177801,Healthy
ERR209160,11.300345337234116,Healthy,169.5616531532158,Unhealthy,2.268847496857195,Healthy
SRR5947019,17.941840476452594,Healthy,118.05754439726965,Unhealthy,1.7039004379732567,Healthy
SRR5946677,27.35013101728037,Healthy,63.24313232011697,Healthy,2.4394202099965043,Healthy
SRR5946672,24.963094964613006,Healthy,168.69062206721114,Unhealthy,2.477826869018907,Healthy
ERR209434,23.22614335778563,Healthy,134.94230907355134,Unhealthy,2.802182685059755,Unhealthy
ERR210569,6.792645871826359,Healthy,49.114034413412945,Healthy,1.2700393844486437,Healthy
SRR5983379,24.581486177236656,Healthy,118.7493363726415,Unhealthy,1.9474631503788182,Healthy
ERR209692,35.5907041878571,Healthy,235.3024857030049,Unhealthy,3.451625827622877,Unhealthy
ERR209749,30.215667651619043,Healthy,285.9843899368946,Unhealthy,3.8325099150434756,Unhealthy
ERR210523,5.563210762111201,Healthy,75.84641023628859,Healthy,1.5019744255908765,Healthy
SRR5935780,43.675889931371565,Unhealthy,338.92060071496894,Unhealthy,4.885958792065618,Unhealthy
SRR5983401,22.711005716704317,Healthy,246.25734692161507,Unhealthy,3.012977692122859,Unhealthy
SRR5947843,9.230507505836815,Healthy,94.89616978050651,Healthy,1.9096724887059726,Healthy
SRR5946924,18.115161458923833,Healthy,108.54599170995411,Healthy,1.650745880304394,Healthy
ERR209953,9.635086248953819,Healthy,68.77467342818886,Healthy,1.2108966054463024,Healthy
SRR5936218,43.09355619365655,Unhealthy,174.5994129969456,Unhealthy,3.9829835754519975,Unhealthy
SRR5947104,16.20290006163802,Healthy,94.7187202471118,Healthy,1.480871785332608,Healthy
SRR5946772,18.531343531176216,Healthy,163.62101168055398,Unhealthy,2.7977752282030384,Unhealthy
SRR5946834,15.951809178688702,Healthy,119.89478653272792,Unhealthy,2.0854112558335345,Healthy
SRR5983346,20.88383799525482,Healthy,304.8910040065136,Unhealthy,3.5741874500499535,Unhealthy
ERR209404,10.229124713843786,Healthy,144.45957846741015,Unhealthy,3.745425750886622,Unhealthy
SRR5946825,22.039755837103712,Healthy,248.3011945911037,Unhealthy,3.1916958448521227,Unhealthy
ERR209415,16.942115317181553,Healthy,195.71717494394954,Unhealthy,2.7604096658696857,Healthy
ERR210592,6.298069524942742,Healthy,30.886042668911454,Healthy,2.0451453506413193,Healthy
SRR5936048,51.207751648391735,Unhealthy,308.75655988232614,Unhealthy,5.358034346505109,Unhealthy
SRR5946689,13.28904999828005,Healthy,71.46301847367023,Healthy,1.3040796998110658,Healthy
SRR5946846,17.47111679513879,Healthy,68.40563513810204,Healthy,2.1219761270686606,Healthy
SRR5946925,14.549424739021767,Healthy,95.40796585807863,Healthy,1.3972868527074147,Healthy
SRR5947044,36.61162739950984,Healthy,348.10332427706294,Unhealthy,4.860421872532395,Unhealthy
SRR5983377,31.24389839960384,Healthy,236.25111209296398,Unhealthy,3.4088976249751624,Unhealthy
ERR209745,27.27257023181593,Healthy,281.99861138816794,Unhealthy,3.598156209634647,Unhealthy
SRR5983282,18.78515321442157,Healthy,422.53407182476843,Unhealthy,4.615837064625193,Unhealthy
SRR5946674,23.591962656108052,Healthy,228.43277954438707,Unhealthy,2.865311580565314,Unhealthy
ERR209096,32.59418811776937,Healthy,399.9610367735918,Unhealthy,9.735020778175498,Unhealthy
SRR5936167,56.602090740610755,Unhealthy,530.8701331207717,Unhealthy,6.908511804032109,Unhealthy
SRR5947080,36.09274064294621,Healthy,344.52151425463325,Unhealthy,4.3659425317314104,Unhealthy
SRR5935792,21.838132929646754,Healthy,481.5392887388264,Unhealthy,5.481830964432255,Unhealthy
SRR5946892,17.11831932882984,Healthy,278.89201316352546,Unhealthy,3.704546713216224,Unhealthy
SRR5946754,28.390452497650358,Healthy,238.28801310600403,Unhealthy,3.270124223308816,Unhealthy
SRR5935893,44.83573984084116,Unhealthy,209.00418897906982,Unhealthy,3.662357408737922,Unhealthy
SRR5947045,23.657479077641316,Healthy,100.390801012708,Healthy,1.6808036365601629,Healthy
SRR5935985,17.675897852119064,Healthy,110.0282302509967,Healthy,1.5908481529474106,Healthy
SRR5935915,20.984356836490356,Healthy,88.1418562987831,Healthy,1.5006719012888659,Healthy
SRR5946895,7.742446306805791,Healthy,136.0643941505457,Unhealthy,1.6373874575884448,Healthy
SRR5935802,28.554743939928905,Healthy,208.06351361606588,Unhealthy,3.42349496533073,Unhealthy
SRR5946864,40.22816043876887,Unhealthy,76.7210107374811,Healthy,3.4572162450500974,Unhealthy
SRR5946645,39.52705142256367,Unhealthy,102.33173657675255,Healthy,2.2786813846119567,Healthy
SRR5946737,17.280177943662103,Healthy,152.5710369793065,Unhealthy,1.966513898106732,Healthy
ERR209706,16.160265369781,Healthy,143.84233365296603,Unhealthy,2.064395214712128,Healthy
SRR5983264,76.39139093184266,Unhealthy,359.5246137694651,Unhealthy,5.58407841462107,Unhealthy
SRR5936044,36.31409277903977,Healthy,241.90595809652353,Unhealthy,3.2881931962092117,Unhealthy
ERR209674,6.389658132874384,Healthy,112.75758240649472,Healthy,1.3723242581792663,Healthy
ERR210559,6.360274255023292,Healthy,17.07712155474325,Healthy,0.9241229148694348,Healthy
SRR5936186,16.304134125986884,Healthy,342.9064195025446,Unhealthy,5.4042344642252065,Unhealthy
SRR5946666,29.013310853139792,Healthy,209.39622755163953,Unhealthy,3.4369129894009167,Unhealthy
SRR5936037,16.51493791269482,Healthy,65.5818451456163,Healthy,1.2698179204379438,Healthy
SRR5946619,35.81302044009901,Healthy,146.85125723197214,Unhealthy,4.751735369101601,Unhealthy
SRR5935894,88.02159500406017,Unhealthy,657.4926042320479,Unhealthy,14.8547297123356,Unhealthy
SRR5946681,30.356667472596165,Healthy,79.90278794570186,Healthy,1.8082198527455882,Healthy
SRR5983315,20.321730035194815,Healthy,55.25794908787934,Healthy,1.0643194941581344,Healthy
SRR5935984,29.264049881690177,Healthy,111.85137911600805,Healthy,1.8891173093383975,Healthy
SRR5935968,25.88717608943073,Healthy,75.78993969971155,Healthy,1.7762306498027713,Healthy
SRR5935899,72.10965787993396,Unhealthy,327.9912525937382,Unhealthy,13.476047674421132,Unhealthy
ERR209405,13.348489898660524,Healthy,202.32413044246357,Unhealthy,3.8782989944284116,Unhealthy
SRR5947040,24.750700448765762,Healthy,222.0838509411146,Unhealthy,3.5697391001538934,Unhealthy
SRR5946716,25.852519052277877,Healthy,314.70419054599233,Unhealthy,3.7075684581572075,Unhealthy
SRR5946671,25.13363239409088,Healthy,210.41118778851234,Unhealthy,2.9963690165051835,Unhealthy
SRR5946969,23.401257049689512,Healthy,143.7746238816393,Unhealthy,2.006836324214664,Healthy
SRR5947081,16.858638301141852,Healthy,126.39049897789262,Unhealthy,1.7720230824618168,Healthy
ERR209685,30.045428255520022,Healthy,261.31005210566275,Unhealthy,4.388736478288605,Unhealthy
SRR5983376,31.14825722966622,Healthy,98.04827802747809,Healthy,2.010840657005244,Healthy
ERR209162,6.784360485200021,Healthy,130.80974949272348,Unhealthy,1.9331356684783938,Healthy
ERR209740,27.0594870865818,Healthy,124.47078649494193,Unhealthy,3.906248967506925,Unhealthy
SRR5935897,27.829348122108225,Healthy,164.75797965166905,Unhealthy,2.511208436558933,Healthy
ERR210283,9.019011699943349,Healthy,119.89678807502386,Unhealthy,3.5151969568136847,Unhealthy
SRR5936159,17.397098559489393,Healthy,93.45155323500332,Healthy,1.4288653395174307,Healthy
SRR5946625,26.40700665124137,Healthy,224.1572343219715,Unhealthy,2.9646735397710406,Unhealthy
SRR5946857,9.537061809839262,Healthy,115.71316278294216,Healthy,1.4188027177092186,Healthy
SRR5946937,24.94295036017196,Healthy,223.643340915192,Unhealthy,3.6932350513663588,Unhealthy
SRR5983270,16.513896359475723,Healthy,119.78475968389134,Unhealthy,1.7317547417672092,Healthy
SRR5946762,13.31208306279849,Healthy,283.1442764277728,Unhealthy,3.2354656295330066,Unhealthy
SRR5936132,18.51382870159684,Healthy,310.7973125601807,Unhealthy,3.407571340997385,Unhealthy
SRR5947070,17.04830994193336,Healthy,147.00085230417585,Unhealthy,1.968481219175068,Healthy
SRR5935975,25.004579668322698,Healthy,90.72709355556229,Healthy,1.777806079825841,Healthy
SRR5983391,23.713918925183094,Healthy,372.38184493661913,Unhealthy,4.714117869442655,Unhealthy
SRR5946947,13.872526259065435,Healthy,92.15554237287094,Healthy,1.3467328937521388,Healthy
ERR210092,6.004248878113447,Healthy,26.13511442340723,Healthy,0.38466585327004854,Healthy
SRR5946748,18.867217217021846,Healthy,124.03263847861655,Unhealthy,1.729046693296975,Healthy
SRR5935827,14.764197270865196,Healthy,73.12929151774594,Healthy,1.3237346630628335,Healthy
ERR209371,32.9064171515808,Healthy,330.34159607370583,Unhealthy,4.015880364733661,Unhealthy
