SampleID,T2,Prediction T2,Q,Prediction Q,Combined Index,Combined Prediction
ERR210578,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5935831,65.25495690232964,Unhealthy,336.6795056010369,Unhealthy,10.575857943421287,Unhealthy
SRR5936041,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5946826,8.305513035914819,Healthy,230.79793295546693,Unhealthy,3.246115583415338,Unhealthy
SRR5947056,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5936016,44.10217928863605,Unhealthy,652.3385259660698,Unhealthy,11.811568794026503,Unhealthy
SRR5936219,7.1029676014651955,Healthy,21.001206351562075,Healthy,0.6119311456944682,Healthy
SRR5946799,9.886488999885092,Healthy,119.76171895085662,Unhealthy,1.7310820394106519,Unhealthy
SRR5936117,17.37336275953285,Unhealthy,42.12079593926104,Healthy,1.9286887398512862,Unhealthy
SRR5983406,6.056207576705961,Healthy,17.00984276391793,Healthy,0.509727526484087,Healthy
SRR5936208,18.793458319960127,Unhealthy,101.44502018660035,Healthy,3.651739379655929,Unhealthy
SRR5936130,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5935772,0.4714024874838889,Healthy,3.41489057675677,Healthy,0.061434120471461635,Healthy
SRR5947017,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5946952,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5936136,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
ERR209160,8.064774439915574,Healthy,76.80244312113032,Healthy,1.199491827733959,Healthy
SRR5947019,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5946677,21.587181000066735,Unhealthy,58.3268403844649,Healthy,2.7515437827508347,Unhealthy
SRR5946672,13.90830191183209,Healthy,34.39892748531504,Healthy,1.240046228897373,Healthy
ERR209434,2.5447622223309843,Healthy,24.187915440763554,Healthy,0.3727878942780314,Healthy
ERR210569,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5983379,0.3287629895300534,Healthy,3.1875368030430247,Healthy,0.05121011417822003,Healthy
ERR209692,2.350950373532534,Healthy,42.09609523600042,Healthy,0.5866882125544393,Healthy
ERR209749,26.630879841776142,Unhealthy,264.4426917351013,Unhealthy,4.13640074969328,Unhealthy
ERR210523,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5935780,10.879959960438999,Healthy,42.09669810273249,Healthy,1.2093672329150897,Healthy
SRR5983401,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5947843,5.318309125304612,Healthy,67.25442402691714,Healthy,1.5009416859329465,Healthy
SRR5946924,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
ERR209953,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5936218,22.85362776361209,Unhealthy,69.58989781999679,Healthy,2.60874430157176,Unhealthy
SRR5947104,0.44198689463739393,Healthy,5.961784155475847,Healthy,0.08118021706520356,Healthy
SRR5946772,2.7191877797161568,Healthy,42.81911792445983,Healthy,0.6916554797446772,Healthy
SRR5946834,4.662290774090556,Healthy,30.06485342568613,Healthy,0.7528844272988945,Healthy
SRR5983346,3.47149102737915,Healthy,12.868510014912534,Healthy,0.3209147329423657,Healthy
ERR209404,0.5039297845846664,Healthy,2.2558626151058254,Healthy,0.05311954804414173,Healthy
SRR5946825,11.36671766956309,Healthy,32.52768197471875,Healthy,1.0887315008760046,Healthy
ERR209415,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
ERR210592,1.0682688824291897,Healthy,33.59909889591964,Healthy,1.7173164868045192,Unhealthy
SRR5936048,27.747923928005584,Unhealthy,310.57827627537927,Unhealthy,5.067765266804698,Unhealthy
SRR5946689,0.40003951199419857,Healthy,4.347169739951571,Healthy,0.06527971749630632,Healthy
SRR5946846,5.712365209069822,Healthy,60.55640522664731,Healthy,1.4251554033208964,Healthy
SRR5946925,0.559221460533597,Healthy,1.3913316135856497,Healthy,0.04797051710504748,Healthy
SRR5947044,9.451687791070002,Healthy,99.04360970560342,Healthy,1.8764660328252303,Unhealthy
SRR5983377,0.4576418801651944,Healthy,7.2940893854995394,Healthy,0.09663147730044266,Healthy
ERR209745,2.140424468198496,Healthy,10.910752326933384,Healthy,0.22769162717935953,Healthy
SRR5983282,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5946674,0.5443210850450461,Healthy,2.4346936926509812,Healthy,0.05677473412370375,Healthy
ERR209096,17.534927076325005,Unhealthy,220.94666742556547,Unhealthy,7.12014705543041,Unhealthy
SRR5936167,22.356851152056116,Unhealthy,54.790947947562046,Healthy,2.0359153596832233,Unhealthy
SRR5947080,17.66004778660429,Unhealthy,48.267160469563336,Healthy,1.471444086900602,Healthy
SRR5935792,3.337098559142703,Healthy,34.2740979700131,Healthy,0.7645089831784855,Healthy
SRR5946892,7.280296654725442,Healthy,44.859072899654365,Healthy,1.012905022378765,Healthy
SRR5946754,0.6236398144734732,Healthy,11.933350224689121,Healthy,0.2168390086601958,Healthy
SRR5935893,5.003600631063938,Healthy,74.62008901440734,Healthy,1.1884110952823668,Healthy
SRR5947045,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5935985,0.459436449288827,Healthy,7.023987670438364,Healthy,0.0930507792354639,Healthy
SRR5935915,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5946895,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5935802,11.019628568810997,Healthy,39.67761529678661,Healthy,1.4064938376315923,Healthy
SRR5946864,34.36335616290512,Unhealthy,62.80568071646093,Healthy,4.083904732926286,Unhealthy
SRR5946645,0.5118844111823996,Healthy,2.1585367252942813,Healthy,0.052432125758646655,Healthy
SRR5946737,2.8871696351574454,Healthy,11.438494418109679,Healthy,0.2839206640978902,Healthy
ERR209706,2.1620151770181835,Healthy,35.39421954603904,Healthy,0.5230165954059673,Healthy
SRR5983264,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5936044,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
ERR209674,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
ERR210559,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5936186,19.1865727108105,Unhealthy,256.41628920798314,Unhealthy,4.975126553561665,Unhealthy
SRR5946666,13.359966769611894,Healthy,60.89663817873388,Healthy,1.678938182686564,Healthy
SRR5936037,0.36826302365800917,Healthy,10.490028189201354,Healthy,0.11676446699615117,Healthy
SRR5946619,25.424701392777344,Unhealthy,89.3957986617691,Healthy,4.186869733154371,Unhealthy
SRR5935894,100.74164063173012,Unhealthy,617.2005642823118,Unhealthy,16.88544645073013,Unhealthy
SRR5946681,0.42711247662575536,Healthy,2.502756649763495,Healthy,0.051311846720090294,Healthy
SRR5983315,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
SRR5935984,0.5614688908167368,Healthy,1.3512727318433886,Healthy,0.047754889965683694,Healthy
