,specie,mean,std
0,Slackia_isoflavoniconvertens,-13.346553108410482,5.867860485836728
1,Clostridium_sp_CAG_58,-11.290528476420983,6.933193479742987
2,Actinomyces_oris,-15.89482053061349,2.6208409099690377
3,Clostridium_leptum,-10.633209307346647,6.276636881643496
4,Enterorhabdus_caecimuris,-14.246566466049991,4.0763483189744605
5,Erysipelatoclostridium_ramosum,-12.278449939433154,6.3696646083316155
6,Eisenbergiella_tayi,-13.903280848533996,5.069160384611256
7,Firmicutes_bacterium_CAG_145,-13.575363801882911,5.4709648152158445
8,Agathobaculum_butyriciproducens,-3.531707401451161,5.058293761403813
9,Collinsella_aerofaciens,-3.8331799479330737,6.605158465391348
10,Flavonifractor_plautii,-4.364623476029888,5.719458073610791
11,Parvimonas_micra,-15.504981203599346,3.4090842039180687
12,Atopobium_parvulum,-16.137300974230875,2.114753344778649
13,Streptococcus_infantis,-14.45633955471319,4.442449853896998
14,Bifidobacterium_dentium,-14.780068157703147,4.492709026486196
15,Streptococcus_gordonii,-14.552197805304484,4.52574110368138
16,Fusobacterium_nucleatum,-16.189837530111202,2.232913222394432
17,Anaerotruncus_colihominis,-12.396389002387435,5.7513676805977205
18,Enorma_massiliensis,-14.177759193790346,4.53283219875767
19,Mogibacterium_diversum,-14.746153219570369,4.049294746885014
20,Solobacterium_moorei,-15.877039439356267,2.6857992390430203
21,Lawsonibacter_asaccharolyticus,-8.805315810149528,6.410955556976728
22,Streptococcus_mutans,-15.743883395690583,3.155261041056568
23,Streptococcus_vestibularis,-14.647790253850058,4.44162005668557
24,Streptococcus_sanguinis,-14.688009335932243,4.34379567127228
25,Ruminococcus_torques,-5.21003724397502,7.132999345288942
26,Collinsella_stercoris,-10.796575886959218,5.519180124251134
27,Actinomyces_sp_oral_taxon_181,-15.620347210339204,2.9137865872128024
28,[Collinsella]_massiliensis,-14.801603818022938,3.941283542218159
29,Allisonella_histaminiformans,-14.68159721774197,4.316004446630349
30,Dorea_longicatena,-3.5411638499318245,6.201135292203559
31,Dorea_formicigenerans,-4.662320426565437,6.151485090804469
32,Actinomyces_odontolyticus,-14.327065144108827,4.30197750498242
33,Actinomyces_graevenitzii,-15.929954326957064,2.5404070472914175
34,Eubacterium_ramulus,-7.651062238950604,6.64668227227791
35,Streptococcus_thermophilus,-12.338883088484542,6.459958188879525
36,Anaeromassilibacillus_sp_An250,-13.396714822014552,5.338545796304023
37,Streptococcus_oralis,-13.890579412980047,4.993613723063731
38,Bifidobacterium_adolescentis,-9.141275909979607,8.18557585361202
39,Clostridium_symbiosum,-12.268590500780004,6.0292803930284835
40,Coprococcus_catus,-7.82392187175908,6.8594749496864695
41,Peptostreptococcus_stomatis,-16.170640583243138,2.230381020341482
42,Ruminococcus_gnavus,-7.422104989447913,7.509153944349978
43,Streptococcus_anginosus_group,-14.71003030432885,4.433362424012085
44,Eubacterium_sulci,-15.275626522008684,3.4642464701055755
45,Gordonibacter_pamelaeae,-9.865363242686849,5.948880857828835
46,Firmicutes_bacterium_CAG_94,-14.287423070240331,5.029267815704823
47,Gemella_morbillorum,-15.701311629608256,3.0546686782100974
48,Actinomyces_sp_HPA0247,-16.123558710763753,2.171705401913545
49,Blautia_obeum,-4.830062748578541,6.1664131852813675
50,Coprococcus_comes,-4.875819984376753,6.985499220183494
51,Actinomyces_sp_S6_Spd3,-15.731672535010008,2.848421855201384
52,Clostridium_bolteae,-9.67959234793214,6.555157417890585
53,Collinsella_intestinalis,-12.748751887928844,5.3082471222698855
54,Gemella_sanguinis,-13.391371774188089,5.073297256839948
55,Dialister_pneumosintes,-16.184118813879685,2.365065876222134
56,Olsenella_scatoligenes,-14.893360489944403,4.102582478946278
57,Eggerthella_lenta,-9.74712084640418,6.546414492081364
58,Harryflintia_acetispora,-15.676059049580953,2.9837330801241806
59,Actinomyces_sp_ICM47,-14.88712926922386,3.9630002015601793
60,Gemella_haemolysans,-15.414777263438125,3.3818771536426913
61,Streptococcus_parasanguinis,-8.89433626750999,6.603766241200519
62,Bifidobacterium_longum,-5.627384332943696,7.3249780670713
63,Ruthenibacterium_lactatiformans,-4.933906617748678,5.4531288243917935
64,Streptococcus_mitis,-13.335537228785167,5.2605687902346725
65,Actinomyces_sp_HMSC035G02,-15.453019031269937,3.167505493007027
66,Rothia_mucilaginosa,-13.990916169992934,4.621953601238986
