taxon1,taxon2,Spearman Correlation,Bray Curtis Dissimilarity,pvalue Spearman,pvalue Bray Curtis,adjusted pvalue Spearman,adjusted pvalue Bray Curtis
0,50,0.9500000000000001,0.19552897304495426
6,72,0.7119666788018509,0.1812531590189392
8,76,0.75,0.19447132379658752
9,93,0.8677218312746247,0.2039007328916395
9,232,0.7592566023652966,0.24841662124273264
11,92,0.8677218312746247,0.2326544787869714
13,109,0.7050145066205763,0.290954373120591
14,28,0.75,0.2002661251394775
17,287,0.75,0.16839623983266225
18,176,0.75,0.15393656303705527
21,38,0.75,0.2776119278993104
24,296,0.7818393231813856,0.29877413219089316
25,73,0.8406055240472927,0.22302451906555187
27,57,0.8356290217967335,0.25550394738309207
30,176,0.75,0.27747116200026584
30,232,0.75,0.21912921149194406
30,354,0.75,0.23228074232228793
31,231,0.8358717255549145,0.11171768071439538
44,97,0.75,0.21359717915096693
44,203,0.75,0.11276476545449934
44,249,0.75,0.28899084232177885
44,347,0.75,0.20458893598851258
57,102,0.8356290217967335,0.28808571794729715
63,243,0.75,0.20547266177420637
66,93,0.75,0.24439200630787977
66,232,0.75,0.19460190342504638
70,206,0.9199999999999999,0.2588607244111296
71,84,0.809461100193995,0.23645230775712803
74,186,0.8442766313851344,0.27392907929987537
81,257,0.75,0.2012609692206149
84,246,0.7341661937191061,0.23788334131781153
88,128,0.75,0.10692301647892853
89,232,0.75,0.14669353987722683
89,354,0.75,0.1714569292297941
91,184,0.8406055240472927,0.13568188591561242
98,179,0.7592566023652966,0.12460765838355597
119,171,0.8677218312746247,0.24227895314736847
119,195,0.75,0.048140421726491356
119,213,0.75,0.29348275249916844
119,292,0.75,0.10382971330482897
119,325,0.75,0.1104116340930198
121,196,0.75,0.1355904854110902
128,213,0.75,0.06445837473263853
128,292,0.75,0.2504930992765555
128,325,0.75,0.2444190066792757
128,327,0.75,0.10640988262916556
129,214,0.8066567963922299,0.19989347921713735
130,153,0.9002613999474232,0.20633620629566593
130,205,0.8,0.09729705516957589
136,247,0.9400000000000001,0.23604745702364496
147,257,0.75,0.20794344557919567
153,205,0.8406055240472927,0.19921718543778166
155,232,0.75,0.08968885265044609
155,354,0.75,0.24594110449827714
171,177,0.711764705882353,0.22730481496598826
176,181,0.75,0.1262136112145326
176,198,0.75,0.16981134009157522
176,312,0.75,0.2615384750958564
176,592,0.75,0.21908895225412842
176,804,0.75,0.12515190238126292
177,306,0.9764705882352942,0.17072390308752886
200,232,0.75,0.29456265856083685
201,272,0.75,0.20820545945523902
201,366,0.75,0.15266374286003287
208,274,0.8356290217967335,0.2689282635171369
229,243,0.75,0.11854095291500477
232,271,0.75,0.15875171455661094
232,312,0.75,0.2381297750522619
232,592,0.75,0.28759896199155194
271,354,0.75,0.1722296811289087
301,555,0.75,0.29766803108680195
312,354,0.75,0.25115785991294143
321,331,0.75,0.24367639769496635
